date,ADPMINDEDHLTNERSA,ADPMNUSNERSA,CES0500000003,CES6561000001,CES6562000001,CES6562000101,CES6562400001,CIVPART,PAYEMS,UNRATE,USEHS,USPRIV
1939-01-01,,,,,,,,,29923.0,,1381.0,25935.0
1939-02-01,,,,,,,,,30100.0,,1384.0,26099.0
1939-03-01,,,,,,,,,30280.0,,1387.0,26278.0
1939-04-01,,,,,,,,,30094.0,,1389.0,26092.0
1939-05-01,,,,,,,,,30299.0,,1399.0,26293.0
1939-06-01,,,,,,,,,30502.0,,1406.0,26499.0
1939-07-01,,,,,,,,,30419.0,,1411.0,26400.0
1939-08-01,,,,,,,,,30663.0,,1412.0,26617.0
1939-09-01,,,,,,,,,31031.0,,1424.0,26955.0
1939-10-01,,,,,,,,,31411.0,,1415.0,27322.0
1939-11-01,,,,,,,,,31470.0,,1421.0,27361.0
1939-12-01,,,,,,,,,31542.0,,1428.0,27408.0
1940-01-01,,,,,,,,,31603.0,,1433.0,27453.0
1940-02-01,,,,,,,,,31715.0,,1440.0,27565.0
1940-03-01,,,,,,,,,31825.0,,1447.0,27674.0
1940-04-01,,,,,,,,,31701.0,,1455.0,27549.0
1940-05-01,,,,,,,,,31879.0,,1460.0,27707.0
1940-06-01,,,,,,,,,31977.0,,1465.0,27759.0
1940-07-01,,,,,,,,,31942.0,,1469.0,27681.0
1940-08-01,,,,,,,,,32352.0,,1478.0,28070.0
1940-09-01,,,,,,,,,32810.0,,1487.0,28498.0
1940-10-01,,,,,,,,,33267.0,,1496.0,28914.0
1940-11-01,,,,,,,,,33669.0,,1501.0,29273.0
1940-12-01,,,,,,,,,34174.0,,1507.0,29759.0
1941-01-01,,,,,,,,,34481.0,,1516.0,30013.0
1941-02-01,,,,,,,,,34843.0,,1526.0,30339.0
1941-03-01,,,,,,,,,35092.0,,1536.0,30557.0
1941-04-01,,,,,,,,,35468.0,,1551.0,30883.0
1941-05-01,,,,,,,,,36182.0,,1558.0,31540.0
1941-06-01,,,,,,,,,36650.0,,1563.0,31949.0
1941-07-01,,,,,,,,,37137.0,,1575.0,32387.0
1941-08-01,,,,,,,,,37544.0,,1583.0,32723.0
1941-09-01,,,,,,,,,37835.0,,1587.0,32944.0
1941-10-01,,,,,,,,,37949.0,,1594.0,33042.0
1941-11-01,,,,,,,,,38024.0,,1601.0,33075.0
1941-12-01,,,,,,,,,38104.0,,1606.0,33133.0
1942-01-01,,,,,,,,,38347.0,,1611.0,33258.0
1942-02-01,,,,,,,,,38512.0,,1608.0,33366.0
1942-03-01,,,,,,,,,38935.0,,1615.0,33678.0
1942-04-01,,,,,,,,,39352.0,,1623.0,33995.0
1942-05-01,,,,,,,,,39771.0,,1626.0,34340.0
1942-06-01,,,,,,,,,40029.0,,1632.0,34519.0
1942-07-01,,,,,,,,,40472.0,,1640.0,34881.0
1942-08-01,,,,,,,,,40988.0,,1644.0,35174.0
1942-09-01,,,,,,,,,41259.0,,1647.0,35393.0
1942-10-01,,,,,,,,,41515.0,,1649.0,35559.0
1942-11-01,,,,,,,,,41674.0,,1645.0,35648.0
1942-12-01,,,,,,,,,41915.0,,1645.0,35843.0
1943-01-01,,,,,,,,,42172.0,,1649.0,36040.0
1943-02-01,,,,,,,,,42393.0,,1653.0,36170.0
1943-03-01,,,,,,,,,42552.0,,1655.0,36295.0
1943-04-01,,,,,,,,,42647.0,,1655.0,36380.0
1943-05-01,,,,,,,,,42596.0,,1656.0,36315.0
1943-06-01,,,,,,,,,42781.0,,1658.0,36457.0
1943-07-01,,,,,,,,,42700.0,,1658.0,36443.0
1943-08-01,,,,,,,,,42546.0,,1658.0,36395.0
1943-09-01,,,,,,,,,42492.0,,1663.0,36325.0
1943-10-01,,,,,,,,,42675.0,,1666.0,36505.0
1943-11-01,,,,,,,,,42821.0,,1671.0,36642.0
1943-12-01,,,,,,,,,42746.0,,1674.0,36475.0
1944-01-01,,,,,,,,,42654.0,,1661.0,36492.0
1944-02-01,,,,,,,,,42538.0,,1668.0,36409.0
1944-03-01,,,,,,,,,42294.0,,1670.0,36181.0
1944-04-01,,,,,,,,,42063.0,,1667.0,35951.0
1944-05-01,,,,,,,,,41985.0,,1666.0,35864.0
1944-06-01,,,,,,,,,41947.0,,1671.0,35800.0
1944-07-01,,,,,,,,,41904.0,,1668.0,35714.0
1944-08-01,,,,,,,,,41850.0,,1669.0,35646.0
1944-09-01,,,,,,,,,41679.0,,1667.0,35463.0
1944-10-01,,,,,,,,,41708.0,,1665.0,35485.0
1944-11-01,,,,,,,,,41711.0,,1667.0,35448.0
1944-12-01,,,,,,,,,41860.0,,1668.0,35485.0
1945-01-01,,,,,,,,,41895.0,,1659.0,35641.0
1945-02-01,,,,,,,,,41897.0,,1667.0,35658.0
1945-03-01,,,,,,,,,41798.0,,1666.0,35582.0
1945-04-01,,,,,,,,,41446.0,,1666.0,35261.0
1945-05-01,,,,,,,,,41304.0,,1666.0,35145.0
1945-06-01,,,,,,,,,41149.0,,1681.0,34968.0
1945-07-01,,,,,,,,,40874.0,,1692.0,34689.0
1945-08-01,,,,,,,,,40466.0,,1706.0,34331.0
1945-09-01,,,,,,,,,38507.0,,1711.0,32565.0
1945-10-01,,,,,,,,,38600.0,,1733.0,32746.0
1945-11-01,,,,,,,,,38996.0,,1753.0,33166.0
1945-12-01,,,,,,,,,39110.0,,1773.0,33299.0
1946-01-01,,,,,,,,,39829.0,,1797.0,34044.0
1946-02-01,,,,,,,,,39244.0,,1819.0,33466.0
1946-03-01,,,,,,,,,40195.0,,1839.0,34437.0
1946-04-01,,,,,,,,,40913.0,,1857.0,35152.0
1946-05-01,,,,,,,,,41349.0,,1869.0,35617.0
1946-06-01,,,,,,,,,41735.0,,1880.0,36055.0
1946-07-01,,,,,,,,,42153.0,,1886.0,36471.0
1946-08-01,,,,,,,,,42642.0,,1904.0,36961.0
1946-09-01,,,,,,,,,42915.0,,1932.0,37246.0
1946-10-01,,,,,,,,,43093.0,,1933.0,37429.0
1946-11-01,,,,,,,,,43395.0,,1945.0,37756.0
1946-12-01,,,,,,,,,43379.0,,1956.0,37751.0
1947-01-01,,,,,,,,,43535.0,,1976.0,37916.0
1947-02-01,,,,,,,,,43557.0,,1986.0,37951.0
1947-03-01,,,,,,,,,43607.0,,1992.0,38019.0
1947-04-01,,,,,,,,,43499.0,,1997.0,37941.0
1947-05-01,,,,,,,,,43638.0,,2005.0,38087.0
1947-06-01,,,,,,,,,43810.0,,2013.0,38286.0
1947-07-01,,,,,,,,,43743.0,,2020.0,38219.0
1947-08-01,,,,,,,,,43960.0,,2024.0,38441.0
1947-09-01,,,,,,,,,44203.0,,2030.0,38664.0
1947-10-01,,,,,,,,,44411.0,,2039.0,38845.0
1947-11-01,,,,,,,,,44484.0,,2044.0,38899.0
1947-12-01,,,,,,,,,44581.0,,2049.0,38976.0
1948-01-01,,,,,,,,58.6,44679.0,3.4,2047.0,39055.0
1948-02-01,,,,,,,,58.9,44533.0,3.8,2051.0,38918.0
1948-03-01,,,,,,,,58.5,44683.0,4.0,2058.0,39060.0
1948-04-01,,,,,,,,59.0,44379.0,3.9,2069.0,38736.0
1948-05-01,,,,,,,,58.3,44796.0,3.5,2074.0,39115.0
1948-06-01,,,,,,,,59.2,45034.0,3.6,2082.0,39298.0
1948-07-01,,,,,,,,59.3,45160.0,3.6,2084.0,39386.0
1948-08-01,,,,,,,,58.9,45178.0,3.9,2088.0,39387.0
1948-09-01,,,,,,,,58.9,45294.0,3.8,2090.0,39489.0
1948-10-01,,,,,,,,58.7,45245.0,3.7,2087.0,39416.0
1948-11-01,,,,,,,,58.7,45192.0,3.8,2088.0,39323.0
1948-12-01,,,,,,,,59.1,45032.0,4.0,2096.0,39144.0
1949-01-01,,,,,,,,58.7,44668.0,4.3,2080.0,38774.0
1949-02-01,,,,,,,,59.0,44497.0,4.7,2088.0,38604.0
1949-03-01,,,,,,,,58.9,44240.0,5.0,2083.0,38325.0
1949-04-01,,,,,,,,58.8,44236.0,5.3,2092.0,38288.0
1949-05-01,,,,,,,,59.0,43984.0,6.1,2097.0,38022.0
1949-06-01,,,,,,,,58.6,43739.0,6.2,2095.0,37783.0
1949-07-01,,,,,,,,58.9,43531.0,6.7,2098.0,37569.0
1949-08-01,,,,,,,,59.2,43624.0,6.8,2098.0,37639.0
1949-09-01,,,,,,,,59.1,43780.0,6.6,2104.0,37790.0
1949-10-01,,,,,,,,59.6,42942.0,7.9,2106.0,36972.0
1949-11-01,,,,,,,,59.4,43242.0,6.4,2109.0,37292.0
1949-12-01,,,,,,,,59.2,43522.0,6.6,2113.0,37570.0
1950-01-01,,,,,,,,58.9,43526.0,6.5,2105.0,37592.0
1950-02-01,,,,,,,,58.9,43297.0,6.4,2114.0,37371.0
1950-03-01,,,,,,,,58.8,43954.0,6.3,2113.0,37876.0
1950-04-01,,,,,,,,59.2,44382.0,5.8,2127.0,38288.0
1950-05-01,,,,,,,,59.1,44718.0,5.5,2135.0,38675.0
1950-06-01,,,,,,,,59.4,45083.0,5.4,2143.0,39061.0
1950-07-01,,,,,,,,59.1,45454.0,5.0,2150.0,39364.0
1950-08-01,,,,,,,,59.5,46192.0,4.5,2159.0,40005.0
1950-09-01,,,,,,,,59.2,46438.0,4.4,2161.0,40210.0
1950-10-01,,,,,,,,59.4,46706.0,4.2,2166.0,40457.0
1950-11-01,,,,,,,,59.3,46776.0,4.2,2171.0,40514.0
1950-12-01,,,,,,,,59.2,46861.0,4.3,2178.0,40547.0
1951-01-01,,,,,,,,59.1,47288.0,3.7,2187.0,40936.0
1951-02-01,,,,,,,,59.1,47577.0,3.4,2195.0,41195.0
1951-03-01,,,,,,,,59.8,47873.0,3.4,2204.0,41463.0
1951-04-01,,,,,,,,59.1,47861.0,3.1,2208.0,41410.0
1951-05-01,,,,,,,,59.4,47952.0,3.0,2212.0,41535.0
1951-06-01,,,,,,,,59.0,48064.0,3.2,2219.0,41565.0
1951-07-01,,,,,,,,59.4,48061.0,3.1,2226.0,41523.0
1951-08-01,,,,,,,,59.2,48012.0,3.1,2235.0,41493.0
1951-09-01,,,,,,,,59.1,47954.0,3.3,2233.0,41402.0
1951-10-01,,,,,,,,59.4,48006.0,3.5,2238.0,41429.0
1951-11-01,,,,,,,,59.2,48147.0,3.5,2244.0,41521.0
1951-12-01,,,,,,,,59.6,48314.0,3.1,2248.0,41626.0
1952-01-01,,,,,,,,59.5,48296.0,3.2,2257.0,41707.0
1952-02-01,,,,,,,,59.5,48522.0,3.1,2267.0,41872.0
1952-03-01,,,,,,,,58.9,48504.0,2.9,2266.0,41842.0
1952-04-01,,,,,,,,58.8,48620.0,2.9,2270.0,41958.0
1952-05-01,,,,,,,,59.1,48642.0,3.0,2277.0,41948.0
1952-06-01,,,,,,,,59.1,48282.0,3.0,2277.0,41570.0
1952-07-01,,,,,,,,58.9,48143.0,3.2,2280.0,41406.0
1952-08-01,,,,,,,,58.7,48924.0,3.4,2286.0,42206.0
1952-09-01,,,,,,,,59.2,49320.0,3.1,2289.0,42586.0
1952-10-01,,,,,,,,58.7,49597.0,3.0,2292.0,42781.0
1952-11-01,,,,,,,,59.1,49816.0,2.8,2297.0,43015.0
1952-12-01,,,,,,,,59.2,50166.0,2.7,2306.0,43231.0
1953-01-01,,,,,,,,59.5,50144.0,2.9,2300.0,43350.0
1953-02-01,,,,,,,,59.5,50339.0,2.6,2309.0,43542.0
1953-03-01,,,,,,,,59.6,50473.0,2.6,2316.0,43689.0
1953-04-01,,,,,,,,59.1,50435.0,2.7,2322.0,43665.0
1953-05-01,,,,,,,,58.6,50490.0,2.5,2327.0,43773.0
1953-06-01,,,,,,,,58.9,50519.0,2.5,2335.0,43785.0
1953-07-01,,,,,,,,58.9,50536.0,2.6,2339.0,43813.0
1953-08-01,,,,,,,,58.6,50489.0,2.7,2344.0,43735.0
1953-09-01,,,,,,,,58.5,50368.0,2.9,2355.0,43619.0
1953-10-01,,,,,,,,58.5,50240.0,3.1,2354.0,43476.0
1953-11-01,,,,,,,,58.6,49908.0,3.5,2356.0,43159.0
1953-12-01,,,,,,,,58.3,49703.0,4.5,2357.0,42960.0
1954-01-01,,,,,,,,58.6,49469.0,4.9,2354.0,42709.0
1954-02-01,,,,,,,,59.3,49382.0,5.2,2358.0,42599.0
1954-03-01,,,,,,,,59.1,49157.0,5.7,2360.0,42361.0
1954-04-01,,,,,,,,59.2,49179.0,5.9,2366.0,42373.0
1954-05-01,,,,,,,,58.9,48965.0,5.9,2372.0,42136.0
1954-06-01,,,,,,,,58.5,48895.0,5.6,2380.0,42049.0
1954-07-01,,,,,,,,58.4,48835.0,5.8,2393.0,41967.0
1954-08-01,,,,,,,,58.7,48826.0,6.0,2397.0,41934.0
1954-09-01,,,,,,,,59.2,48886.0,6.1,2411.0,41992.0
1954-10-01,,,,,,,,58.8,48942.0,5.7,2404.0,42042.0
1954-11-01,,,,,,,,58.6,49180.0,5.3,2409.0,42216.0
1954-12-01,,,,,,,,58.1,49331.0,5.0,2417.0,42374.0
1955-01-01,,,,,,,,58.6,49496.0,4.9,2428.0,42543.0
1955-02-01,,,,,,,,58.4,49644.0,4.7,2435.0,42721.0
1955-03-01,,,,,,,,58.5,49962.0,4.6,2444.0,43024.0
1955-04-01,,,,,,,,59.0,50248.0,4.7,2458.0,43289.0
1955-05-01,,,,,,,,58.8,50512.0,4.3,2467.0,43521.0
1955-06-01,,,,,,,,58.8,50790.0,4.2,2478.0,43770.0
1955-07-01,,,,,,,,59.3,50987.0,4.0,2496.0,43938.0
1955-08-01,,,,,,,,59.7,51111.0,4.2,2509.0,44088.0
1955-09-01,,,,,,,,59.7,51266.0,4.1,2525.0,44199.0
1955-10-01,,,,,,,,59.8,51429.0,4.3,2541.0,44311.0
1955-11-01,,,,,,,,59.9,51592.0,4.2,2554.0,44509.0
1955-12-01,,,,,,,,60.2,51805.0,4.2,2563.0,44673.0
1956-01-01,,,,,,,,60.2,51975.0,4.0,2572.0,44808.0
1956-02-01,,,,,,,,59.9,52167.0,3.9,2583.0,44955.0
1956-03-01,,,,,,,,59.8,52294.0,4.2,2591.0,45042.0
1956-04-01,,,,,,,,59.9,52375.0,4.0,2592.0,45099.0
1956-05-01,,,,,,,,60.2,52506.0,4.3,2591.0,45139.0
1956-06-01,,,,,,,,60.1,52586.0,4.3,2592.0,45219.0
1956-07-01,,,,,,,,60.1,51955.0,4.4,2578.0,44550.0
1956-08-01,,,,,,,,60.0,52631.0,4.1,2579.0,45180.0
1956-09-01,,,,,,,,60.0,52604.0,3.9,2595.0,45123.0
1956-10-01,,,,,,,,59.8,52777.0,3.9,2607.0,45258.0
1956-11-01,,,,,,,,59.8,52821.0,4.3,2617.0,45268.0
1956-12-01,,,,,,,,59.8,52929.0,4.2,2625.0,45345.0
1957-01-01,,,,,,,,59.5,52887.0,4.2,2639.0,45267.0
1957-02-01,,,,,,,,59.9,53097.0,3.9,2652.0,45451.0
1957-03-01,,,,,,,,59.8,53156.0,3.7,2656.0,45484.0
1957-04-01,,,,,,,,59.5,53238.0,3.9,2662.0,45537.0
1957-05-01,,,,,,,,59.5,53150.0,4.1,2675.0,45437.0
1957-06-01,,,,,,,,59.8,53067.0,4.3,2680.0,45365.0
1957-07-01,,,,,,,,60.0,53123.0,4.2,2686.0,45369.0
1957-08-01,,,,,,,,59.3,53128.0,4.1,2685.0,45371.0
1957-09-01,,,,,,,,59.6,52934.0,4.4,2696.0,45185.0
1957-10-01,,,,,,,,59.5,52763.0,4.5,2695.0,44995.0
1957-11-01,,,,,,,,59.5,52558.0,5.1,2696.0,44789.0
1957-12-01,,,,,,,,59.6,52384.0,5.2,2690.0,44538.0
1958-01-01,,,,,,,,59.3,52076.0,5.8,2681.0,44255.0
1958-02-01,,,,,,,,59.3,51576.0,6.4,2676.0,43744.0
1958-03-01,,,,,,,,59.3,51299.0,6.7,2676.0,43451.0
1958-04-01,,,,,,,,59.6,51027.0,7.4,2676.0,43159.0
1958-05-01,,,,,,,,59.8,50914.0,7.4,2678.0,43020.0
1958-06-01,,,,,,,,59.5,50914.0,7.3,2681.0,42988.0
1958-07-01,,,,,,,,59.6,51039.0,7.5,2689.0,43067.0
1958-08-01,,,,,,,,59.8,51233.0,7.4,2698.0,43221.0
1958-09-01,,,,,,,,59.7,51506.0,7.1,2708.0,43490.0
1958-10-01,,,,,,,,59.6,51485.0,6.7,2720.0,43454.0
1958-11-01,,,,,,,,59.2,51944.0,6.2,2724.0,43916.0
1958-12-01,,,,,,,,59.2,52085.0,6.2,2741.0,43985.0
1959-01-01,,,,,,,,59.3,52478.0,6.0,2765.0,44373.0
1959-02-01,,,,,,,,59.0,52688.0,5.9,2778.0,44572.0
1959-03-01,,,,,,,,59.3,53014.0,5.6,2789.0,44882.0
1959-04-01,,,,,,,,59.4,53321.0,5.2,2804.0,45179.0
1959-05-01,,,,,,,,59.2,53550.0,5.1,2814.0,45397.0
1959-06-01,,,,,,,,59.2,53681.0,5.0,2822.0,45538.0
1959-07-01,,,,,,,,59.4,53804.0,5.1,2824.0,45631.0
1959-08-01,,,,,,,,59.2,53336.0,5.2,2827.0,45155.0
1959-09-01,,,,,,,,59.3,53428.0,5.5,2842.0,45189.0
1959-10-01,,,,,,,,59.4,53358.0,5.7,2854.0,45093.0
1959-11-01,,,,,,,,59.1,53634.0,5.8,2865.0,45350.0
1959-12-01,,,,,,,,59.5,54174.0,5.3,2880.0,45806.0
1960-01-01,,,,,,,,59.1,54274.0,5.2,2893.0,45967.0
1960-02-01,,,,,,,,59.1,54513.0,4.8,2907.0,46187.0
1960-03-01,,,,,,,,58.5,54454.0,5.4,2907.0,45929.0
1960-04-01,,,,,,,,59.5,54813.0,5.2,2919.0,46279.0
1960-05-01,,,,,,,,59.5,54475.0,5.1,2928.0,46043.0
1960-06-01,,,,,,,,59.7,54348.0,5.4,2938.0,45916.0
1960-07-01,,,,,,,,59.5,54306.0,5.5,2947.0,45864.0
1960-08-01,,,,,,,,59.5,54272.0,5.6,2949.0,45800.0
1960-09-01,,,,,,,,59.7,54227.0,5.5,2948.0,45733.0
1960-10-01,,,,,,,,59.4,54142.0,6.1,2960.0,45640.0
1960-11-01,,,,,,,,59.8,53961.0,6.1,2968.0,45445.0
1960-12-01,,,,,,,,59.7,53742.0,6.6,2972.0,45145.0
1961-01-01,,,,,,,,59.6,53683.0,6.6,2980.0,45119.0
1961-02-01,,,,,,,,59.6,53557.0,6.9,2985.0,44970.0
1961-03-01,,,,,,,,59.7,53659.0,6.9,2995.0,45048.0
1961-04-01,,,,,,,,59.3,53627.0,7.0,2999.0,44998.0
1961-05-01,,,,,,,,59.4,53786.0,7.1,3003.0,45122.0
1961-06-01,,,,,,,,59.7,53977.0,6.9,3016.0,45289.0
1961-07-01,,,,,,,,59.3,54123.0,7.0,3029.0,45399.0
1961-08-01,,,,,,,,59.3,54298.0,6.6,3043.0,45534.0
1961-09-01,,,,,,,,59.0,54388.0,6.7,3059.0,45592.0
1961-10-01,,,,,,,,59.1,54522.0,6.5,3069.0,45717.0
1961-11-01,,,,,,,,59.1,54742.0,6.1,3082.0,45930.0
1961-12-01,,,,,,,,58.8,54872.0,6.0,3097.0,46036.0
1962-01-01,,,,,,,,58.8,54891.0,5.8,3108.0,46040.0
1962-02-01,,,,,,,,59.0,55188.0,5.5,3121.0,46310.0
1962-03-01,,,,,,,,58.9,55275.0,5.6,3132.0,46374.0
1962-04-01,,,,,,,,58.7,55602.0,5.6,3146.0,46680.0
1962-05-01,,,,,,,,58.9,55628.0,5.5,3161.0,46670.0
1962-06-01,,,,,,,,58.8,55644.0,5.5,3173.0,46644.0
1962-07-01,,,,,,,,58.5,55746.0,5.4,3183.0,46720.0
1962-08-01,,,,,,,,59.0,55838.0,5.7,3194.0,46775.0
1962-09-01,,,,,,,,59.0,55978.0,5.6,3202.0,46889.0
1962-10-01,,,,,,,,58.7,56041.0,5.4,3209.0,46927.0
1962-11-01,,,,,,,,58.5,56056.0,5.7,3215.0,46911.0
1962-12-01,,,,,,,,58.4,56028.0,5.5,3223.0,46902.0
1963-01-01,,,,,,,,58.6,56115.0,5.7,3228.0,46911.0
1963-02-01,,,,,,,,58.6,56230.0,5.9,3234.0,46999.0
1963-03-01,,,,,,,,58.6,56320.0,5.7,3249.0,47075.0
1963-04-01,,,,,,,,58.8,56580.0,5.7,3259.0,47316.0
1963-05-01,,,,,,,,58.8,56616.0,5.9,3266.0,47328.0
1963-06-01,,,,,,,,58.5,56659.0,5.6,3280.0,47357.0
1963-07-01,,,,,,,,58.7,56794.0,5.6,3289.0,47460.0
1963-08-01,,,,,,,,58.5,56910.0,5.4,3303.0,47542.0
1963-09-01,,,,,,,,58.7,57078.0,5.5,3315.0,47661.0
1963-10-01,,,,,,,,58.8,57283.0,5.5,3337.0,47804.0
1963-11-01,,,,,,,,58.8,57255.0,5.7,3342.0,47771.0
1963-12-01,,,,,,,,58.5,57361.0,5.5,3352.0,47864.0
1964-01-01,,,,,,,,58.6,57487.0,5.6,3371.0,47925.0
1964-02-01,,,,,,,,58.8,57753.0,5.4,3384.0,48172.0
1964-03-01,,,,,,,,58.7,57897.0,5.4,3388.0,48286.0
1964-04-01,,,,,,,,59.1,57922.0,5.3,3406.0,48278.0
1964-05-01,,,,,,,,59.1,58089.0,5.1,3421.0,48419.0
1964-06-01,,,,,,,,58.7,58219.0,5.2,3433.0,48550.0
1964-07-01,,,,,,,,58.6,58412.0,4.9,3450.0,48735.0
1964-08-01,,,,,,,,58.6,58619.0,5.0,3457.0,48887.0
1964-09-01,,,,,,,,58.7,58903.0,5.1,3477.0,49117.0
1964-10-01,,,,,,,,58.6,58793.0,5.1,3484.0,48948.0
1964-11-01,,,,,,,,58.5,59218.0,4.8,3490.0,49339.0
1964-12-01,,,,,,,,58.6,59421.0,5.0,3499.0,49524.0
1965-01-01,,,,,,,,58.6,59582.0,4.9,3511.0,49645.0
1965-02-01,,,,,,,,58.7,59800.0,5.1,3524.0,49826.0
1965-03-01,,,,,,,,58.7,60003.0,4.7,3536.0,49993.0
1965-04-01,,,,,,,,58.8,60259.0,4.8,3554.0,50208.0
1965-05-01,,,,,,,,59.0,60491.0,4.6,3569.0,50397.0
1965-06-01,,,,,,,,58.8,60690.0,4.6,3579.0,50562.0
1965-07-01,,,,,,,,59.1,60965.0,4.4,3599.0,50764.0
1965-08-01,,,,,,,,58.9,61228.0,4.4,3608.0,50957.0
1965-09-01,,,,,,,,58.7,61490.0,4.3,3622.0,51152.0
1965-10-01,,,,,,,,58.9,61719.0,4.2,3633.0,51341.0
1965-11-01,,,,,,,,58.8,61996.0,4.1,3646.0,51560.0
1965-12-01,,,,,,,,59.0,62322.0,4.0,3665.0,51823.0
1966-01-01,,,,,,,,59.0,62529.0,4.0,3679.0,51988.0
1966-02-01,,,,,,,,58.8,62796.0,3.8,3695.0,52185.0
1966-03-01,,,,,,,,58.8,63192.0,3.8,3711.0,52500.0
1966-04-01,,,,,,,,59.0,63437.0,3.8,3726.0,52678.0
1966-05-01,,,,,,,,59.0,63712.0,3.9,3742.0,52891.0
1966-06-01,,,,,,,,59.1,64111.0,3.8,3763.0,53209.0
1966-07-01,,,,,,,,59.1,64301.0,3.8,3781.0,53327.0
1966-08-01,,,,,,,,59.3,64507.0,3.8,3797.0,53501.0
1966-09-01,,,,,,,,59.3,64643.0,3.7,3809.0,53580.0
1966-10-01,,,,,,,,59.3,64854.0,3.7,3828.0,53727.0
1966-11-01,,,,,,,,59.6,65019.0,3.6,3845.0,53816.0
1966-12-01,,,,,,,,59.5,65199.0,3.8,3863.0,53943.0
1967-01-01,,,,,,,,59.5,65407.0,3.9,3883.0,54092.0
1967-02-01,,,,,,,,59.3,65429.0,3.8,3899.0,54076.0
1967-03-01,,,,,,,,59.1,65530.0,3.8,3919.0,54133.0
1967-04-01,,,,,,,,59.4,65466.0,3.8,3939.0,54031.0
1967-05-01,,,,,,,,59.3,65620.0,3.8,3957.0,54146.0
1967-06-01,,,,,,,,59.6,65750.0,3.9,3975.0,54216.0
1967-07-01,,,,,,,,59.6,65888.0,3.8,3997.0,54344.0
1967-08-01,,,,,,,,59.7,66143.0,3.8,4015.0,54553.0
1967-09-01,,,,,,,,59.7,66164.0,3.8,4036.0,54541.0
1967-10-01,,,,,,,,59.9,66225.0,4.0,4046.0,54583.0
1967-11-01,,,,,,,,59.8,66703.0,3.9,4074.0,55008.0
1967-12-01,,,,,,,,59.9,66900.0,3.8,4090.0,55165.0
1968-01-01,,,,,,,,59.2,66804.0,3.7,4100.0,55010.0
1968-02-01,,,,,,,,59.6,67215.0,3.8,4120.0,55396.0
1968-03-01,,,,,,,,59.6,67295.0,3.7,4126.0,55453.0
1968-04-01,,,,,,,,59.5,67556.0,3.5,4136.0,55678.0
1968-05-01,,,,,,,,59.9,67652.0,3.5,4154.0,55747.0
1968-06-01,,,,,,,,60.0,67905.0,3.7,4179.0,55918.0
1968-07-01,,,,,,,,59.8,68126.0,3.7,4196.0,56108.0
1968-08-01,,,,,,,,59.6,68330.0,3.5,4216.0,56288.0
1968-09-01,,,,,,,,59.5,68484.0,3.4,4221.0,56417.0
1968-10-01,,,,,,,,59.5,68721.0,3.4,4253.0,56620.0
1968-11-01,,,,,,,,59.6,68984.0,3.4,4283.0,56877.0
1968-12-01,,,,,,,,59.7,69248.0,3.4,4305.0,57103.0
1969-01-01,,,,,,,,59.6,69439.0,3.4,4326.0,57230.0
1969-02-01,,,,,,,,60.0,69699.0,3.4,4348.0,57475.0
1969-03-01,,,,,,,,59.9,69905.0,3.4,4373.0,57676.0
1969-04-01,,,,,,,,60.0,70072.0,3.4,4391.0,57827.0
1969-05-01,,,,,,,,59.8,70328.0,3.4,4408.0,58044.0
1969-06-01,,,,,,,,60.1,70636.0,3.5,4422.0,58277.0
1969-07-01,,,,,,,,60.1,70729.0,3.5,4441.0,58389.0
1969-08-01,,,,,,,,60.3,71008.0,3.5,4458.0,58635.0
1969-09-01,,,,,,,,60.3,70914.0,3.7,4463.0,58535.0
1969-10-01,,,,,,,,60.4,71121.0,3.7,4493.0,58691.0
1969-11-01,,,,,,,,60.2,71086.0,3.5,4500.0,58638.0
1969-12-01,,,,,,,,60.2,71241.0,3.5,4517.0,58764.0
1970-01-01,,,,,,,,60.4,71176.0,3.9,4531.0,58680.0
1970-02-01,,,,,,,,60.4,71305.0,4.2,4552.0,58787.0
1970-03-01,,,,,,,,60.6,71451.0,4.4,4556.0,58848.0
1970-04-01,,,,,,,,60.6,71348.0,4.6,4567.0,58643.0
1970-05-01,,,,,,,,60.3,71124.0,4.8,4579.0,58456.0
1970-06-01,,,,,,,,60.2,71029.0,4.9,4574.0,58362.0
1970-07-01,,,,,,,,60.4,71053.0,5.0,4567.0,58356.0
1970-08-01,,,,,,,,60.3,70937.0,5.1,4559.0,58226.0
1970-09-01,,,,,,,,60.2,70944.0,5.4,4593.0,58203.0
1970-10-01,,,,,,,,60.4,70521.0,5.5,4610.0,57728.0
1970-11-01,,,,,,,,60.4,70409.0,5.9,4619.0,57579.0
1970-12-01,,,,,,,,60.4,70792.0,6.1,4623.0,57947.0
1971-01-01,,,,,,,,60.4,70865.0,5.9,4632.0,57987.0
1971-02-01,,,,,,,,60.1,70807.0,5.9,4632.0,57930.0
1971-03-01,,,,,,,,60.0,70860.0,6.0,4642.0,57952.0
1971-04-01,,,,,,,,60.1,71036.0,5.9,4647.0,58091.0
1971-05-01,,,,,,,,60.2,71247.0,5.9,4658.0,58277.0
1971-06-01,,,,,,,,59.8,71254.0,5.9,4671.0,58246.0
1971-07-01,,,,,,,,60.1,71315.0,6.0,4677.0,58304.0
1971-08-01,,,,,,,,60.2,71373.0,6.1,4672.0,58332.0
1971-09-01,,,,,,,,60.1,71614.0,6.0,4695.0,58546.0
